source_id,doc_type,date,doc_url,name,zip_code,county,full_address,geometry
M4148,VN,2017-09-06,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20170906.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2017-09-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20170920.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2017-09-26,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20170926.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2017-10-13,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20171013.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2017-10-17,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20171017.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2017-11-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20171122.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-01-24,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180124.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-02-26,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180226.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-04-11,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180411.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-05-18,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180518.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-05-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180522.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-06-21,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180621.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-06-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180622.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-06-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180625.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-06-29,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180629.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-07-18,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180718.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-07-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180720.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-07-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180725.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-07-26,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180726.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-07-31,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180731.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-08-21,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180821.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-10,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180910.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-11,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180911.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180912.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-19,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180919.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180920.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180925.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-09-28,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20180928.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181004.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-10-09,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181009.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-10-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181012.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-10-24,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181024.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-11-21,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181121.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2018-12-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20181212.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2019-02-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20190225.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2019-04-23,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20190423.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4148,VN,2019-08-29,https://www.deq.state.mi.us/aps/downloads/SRN/M4148/M4148_VN_20190829.pdf,"DETROIT RENEWABLE POWER, LLC",48211,WAYNE,"5700 RUSSELL ST, DETROIT, MI","[-83.0543034, 42.3675357]"
M4845,VN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/M4845/M4845_VN_20171211.pdf,DETROIT WATER AND SEWERAGE - CITY OF DETROIT,48211,WAYNE,"6425 HUBER AVENUE, DETROIT, MI","[-83.0307691, 42.3990246]"
M4845,VN,2021-08-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4845/M4845_VN_20210820.pdf,DETROIT WATER AND SEWERAGE - CITY OF DETROIT,48211,WAYNE,"6425 HUBER AVENUE, DETROIT, MI","[-83.0307691, 42.3990246]"
M4545,VN,2014-04-14,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20140414.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2014-05-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20140522.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2014-06-23,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20140623.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2015-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20150825.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2015-10-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20151012.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2016-07-21,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20160721.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2016-08-03,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20160803.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2016-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20160923.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2016-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20161004.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2016-11-23,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20161123.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2017-01-26,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20170126.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2017-04-27,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20170427.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2017-08-15,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20170815.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2018-06-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20180620.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2018-07-31,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20180731.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2018-08-08,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20180808.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2018-09-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20180920.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2019-09-09,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20190909.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-04-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20200422.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-06-22,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20200622.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-08-24,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20200824.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-09-17,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20200917.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-10-27,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20201027.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2020-12-07,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20201207.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2021-07-28,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20210728.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2021-10-07,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20211007.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
M4545,VN,2021-11-01,https://www.deq.state.mi.us/aps/downloads/SRN/M4545/M4545_VN_20211101.pdf,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)",48211,WAYNE,"1923 FREDERICK, DETROIT, MI","[-83.04727600000001, 42.36624459999999]"
N7683,VN,2020-11-09,https://www.deq.state.mi.us/aps/downloads/SRN/N7683/N7683_VN_20201109.pdf,FPT SCHLAFER LLC,48211,WAYNE,"1950 MEDBURY AVE, DETROIT, MI","[-83.04922660000001, 42.3707816]"
N7683,VN,2021-11-08,https://www.deq.state.mi.us/aps/downloads/SRN/N7683/N7683_VN_20211108.pdf,FPT SCHLAFER LLC,48211,WAYNE,"1950 MEDBURY AVE, DETROIT, MI","[-83.04922660000001, 42.3707816]"
M4199,VN,2013-10-18,https://www.deq.state.mi.us/aps/downloads/SRN/M4199/M4199_VN_20131018.pdf,GENERAL MOTORS LLC  DETROIT-HAMTRAMCK ASSEMBLY,48211,WAYNE,"2500 E GENERAL MOTORS BLVD, DETROIT, MI","[-83.0441927, 42.3817983]"
M4008,VN,2015-10-02,https://www.deq.state.mi.us/aps/downloads/SRN/M4008/M4008_VN_20151002.pdf,"US ECOLOGY MICHIGAN, INC. (DETROIT NORTH)",48211,WAYNE,"6520 GEORGIA ST, DETROIT, MI","[-83.0326177, 42.393179]"
B3037,VN,2014-12-03,https://www.deq.state.mi.us/aps/downloads/SRN/B3037/B3037_VN_20141203.pdf,FITZGERALD FINISHING LLC,48212,WAYNE,"17450 FILER, DETROIT, MI","[-83.03672499999999, 42.4220999]"
B3037,VN,2018-11-07,https://www.deq.state.mi.us/aps/downloads/SRN/B3037/B3037_VN_20181107.pdf,FITZGERALD FINISHING LLC,48212,WAYNE,"17450 FILER, DETROIT, MI","[-83.03672499999999, 42.4220999]"
B5794,VN,2017-07-06,https://www.deq.state.mi.us/aps/downloads/SRN/B5794/B5794_VN_20170706.pdf,JO MAR ENTERPRISES INC,48212,WAYNE,"7489 DAVISON EAST, DETROIT, MI","[-83.12028939999999, 42.3933942]"
M4185,VN,2017-04-13,https://www.deq.state.mi.us/aps/downloads/SRN/M4185/M4185_VN_20170413.pdf,MEADOWCREST MEMORIAL ASSOCIATION,48212,WAYNE,"5800 E DAVISON, DETROIT, MI","[-83.0443544, 42.4218638]"
B3259,VN,2017-11-06,https://www.deq.state.mi.us/aps/downloads/SRN/B3259/B3259_VN_20171106.pdf,METROPOLITAN ALLOYS CORP,48212,WAYNE,"17385 RYAN, DETROIT, MI","[-83.0634034, 42.4220378]"
B3259,VN,2021-02-19,https://www.deq.state.mi.us/aps/downloads/SRN/B3259/B3259_VN_20210219.pdf,METROPOLITAN ALLOYS CORP,48212,WAYNE,"17385 RYAN, DETROIT, MI","[-83.0634034, 42.4220378]"
M3847,VN,2019-01-29,https://www.deq.state.mi.us/aps/downloads/SRN/M3847/M3847_VN_20190129.pdf,RIM CUSTOM RACKS,48212,WAYNE,"6501 E MC NICHOLS RD, DETROIT, MI","[-83.0352985, 42.4208666]"
B2371,VN,2015-10-15,https://www.deq.state.mi.us/aps/downloads/SRN/B2371/B2371_VN_20151015.pdf,PVS TECHNOLOGIES,48213,WAYNE,"10825 HARPER, DETROIT, MI","[-82.9959032, 42.3958964]"
B3427,VN,2019-10-07,https://www.deq.state.mi.us/aps/downloads/SRN/B3427/B3427_VN_20191007.pdf,"PVS TRANSPORTATION, INC.",48213,WAYNE,"11001 HARPER AVE, DETROIT, MI","[-82.9940451, 42.3960509]"
N7359,VN,2016-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7359/N7359_VN_20160817.pdf,AEVITAS SPECIALTY SERVICES CORP,48214,WAYNE,"663 LYCASTE, DETROIT, MI","[-82.9663554, 42.3652568]"
N7359,VN,2018-12-14,https://www.deq.state.mi.us/aps/downloads/SRN/N7359/N7359_VN_20181214.pdf,AEVITAS SPECIALTY SERVICES CORP,48214,WAYNE,"663 LYCASTE, DETROIT, MI","[-82.9663554, 42.3652568]"
N7359,VN,2020-06-01,https://www.deq.state.mi.us/aps/downloads/SRN/N7359/N7359_VN_20200601.pdf,AEVITAS SPECIALTY SERVICES CORP,48214,WAYNE,"663 LYCASTE, DETROIT, MI","[-82.9663554, 42.3652568]"
N0731,VN,2015-10-22,https://www.deq.state.mi.us/aps/downloads/SRN/N0731/N0731_VN_20151022.pdf,"CLEAN EARTH ENVIRONMENTAL SOLUTIONS, INC.",48214,WAYNE,"421 LYCASTE, DETROIT, MI","[-82.9655445, 42.362453]"
N0731,VN,2016-10-14,https://www.deq.state.mi.us/aps/downloads/SRN/N0731/N0731_VN_20161014.pdf,"CLEAN EARTH ENVIRONMENTAL SOLUTIONS, INC.",48214,WAYNE,"421 LYCASTE, DETROIT, MI","[-82.9655445, 42.362453]"
N0731,VN,2019-06-11,https://www.deq.state.mi.us/aps/downloads/SRN/N0731/N0731_VN_20190611.pdf,"CLEAN EARTH ENVIRONMENTAL SOLUTIONS, INC.",48214,WAYNE,"421 LYCASTE, DETROIT, MI","[-82.9655445, 42.362453]"
M4085,VN,2017-12-18,https://www.deq.state.mi.us/aps/downloads/SRN/M4085/M4085_VN_20171218.pdf,FCA US LLC - MACK AVENUE ENGINE PLANT,48214,WAYNE,"11570 WARREN AVENUE EAST, DETROIT, MI","[-82.97746889999999, 42.3844049]"
M4085,VN,2018-02-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4085/M4085_VN_20180212.pdf,FCA US LLC - MACK AVENUE ENGINE PLANT,48214,WAYNE,"11570 WARREN AVENUE EAST, DETROIT, MI","[-82.97746889999999, 42.3844049]"
N8174,VN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/N8174/N8174_VN_20171211.pdf,GREAT LAKES WATER AUTHORITY -CONNER CREEK CSO,48214,WAYNE,"11900 FREUD ST, DETROIT, MI","[-82.9581793, 42.3625024]"
N7545,VN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/N7545/N7545_VN_20171211.pdf,GREAT LAKES WATER AUTHORITY -WATER WORKS PARK,48214,WAYNE,"10100 EAST JEFFERSON, DETROIT, MI","[-82.9780449, 42.3572567]"
M4445,VN,2017-04-12,https://www.deq.state.mi.us/aps/downloads/SRN/M4445/M4445_VN_20170412.pdf,RIVERVIEW HEALTH SYSTEMS,48214,WAYNE,"7733 E. JEFFERSON, DETROIT, MI","[-82.99831789999999, 42.3506866]"
M4445,VN,2017-07-20,https://www.deq.state.mi.us/aps/downloads/SRN/M4445/M4445_VN_20170720.pdf,RIVERVIEW HEALTH SYSTEMS,48214,WAYNE,"7733 E. JEFFERSON, DETROIT, MI","[-82.99831789999999, 42.3506866]"
N2155,VN,2014-09-05,https://www.deq.state.mi.us/aps/downloads/SRN/N2155/N2155_VN_20140905.pdf,FCA US LLC - JEFFERSON NORTH ASSEMBLY PLANT,48215,WAYNE,"2101  CONNER AVE, DETROIT, MI","[-82.9672939, 42.37312319999999]"
N2155,VN,2018-02-22,https://www.deq.state.mi.us/aps/downloads/SRN/N2155/N2155_VN_20180222.pdf,FCA US LLC - JEFFERSON NORTH ASSEMBLY PLANT,48215,WAYNE,"2101  CONNER AVE, DETROIT, MI","[-82.9672939, 42.37312319999999]"
N2155,VN,2021-09-20,https://www.deq.state.mi.us/aps/downloads/SRN/N2155/N2155_VN_20210920.pdf,FCA US LLC - JEFFERSON NORTH ASSEMBLY PLANT,48215,WAYNE,"2101  CONNER AVE, DETROIT, MI","[-82.9672939, 42.37312319999999]"
N2155,VN,2021-10-20,https://www.deq.state.mi.us/aps/downloads/SRN/N2155/N2155_VN_20211020.pdf,FCA US LLC - JEFFERSON NORTH ASSEMBLY PLANT,48215,WAYNE,"2101  CONNER AVE, DETROIT, MI","[-82.9672939, 42.37312319999999]"
N2155,VN,2021-11-03,https://www.deq.state.mi.us/aps/downloads/SRN/N2155/N2155_VN_20211103.pdf,FCA US LLC - JEFFERSON NORTH ASSEMBLY PLANT,48215,WAYNE,"2101  CONNER AVE, DETROIT, MI","[-82.9672939, 42.37312319999999]"
M4842,VN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/M4842/M4842_VN_20171211.pdf,GREAT LAKES WATER AUTHORITY - CONNERS PUMP STATION,48215,WAYNE,"12244 EAST JEFFERSON, DETROIT, MI","[-82.96156069999999, 42.3695005]"
M4843,VN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/M4843/M4843_VN_20171211.pdf,GREAT LAKES WATER AUTHORITY - FREUD PUMP STATION,48215,WAYNE,"12300 FREUD, DETROIT, MI","[-82.957819, 42.3642829]"
P0807,VN,2017-03-28,https://www.deq.state.mi.us/aps/downloads/SRN/P0807/P0807_VN_20170328.pdf,"FIORE ENTERPRISES, LLC",48216,WAYNE,"3411 W. FORT STREET, DETROIT, MI","[-83.0801767, 42.3156245]"
B2247,VN,2015-08-28,https://www.deq.state.mi.us/aps/downloads/SRN/B2247/B2247_VN_20150828.pdf,"BUCKEYE TERMINALS, LLC-DETROIT TERMINAL",48217,WAYNE,"700 S DEACON ST, DETROIT, MI","[-83.1408392, 42.2828975]"
B2247,VN,2015-12-08,https://www.deq.state.mi.us/aps/downloads/SRN/B2247/B2247_VN_20151208.pdf,"BUCKEYE TERMINALS, LLC-DETROIT TERMINAL",48217,WAYNE,"700 S DEACON ST, DETROIT, MI","[-83.1408392, 42.2828975]"
B4243,VN,2013-11-08,https://www.deq.state.mi.us/aps/downloads/SRN/B4243/B4243_VN_20131108.pdf,EDW C LEVY CO PLANT 6,48217,WAYNE,"13800 MELLON AVE, DETROIT, MI","[-83.15779460000002, 42.2903932]"
B4243,VN,2013-12-13,https://www.deq.state.mi.us/aps/downloads/SRN/B4243/B4243_VN_20131213.pdf,EDW C LEVY CO PLANT 6,48217,WAYNE,"13800 MELLON AVE, DETROIT, MI","[-83.15779460000002, 42.2903932]"
B4243,VN,2014-11-07,https://www.deq.state.mi.us/aps/downloads/SRN/B4243/B4243_VN_20141107.pdf,EDW C LEVY CO PLANT 6,48217,WAYNE,"13800 MELLON AVE, DETROIT, MI","[-83.15779460000002, 42.2903932]"
