source_id,doc_type,date,doc_url,id,name,zip_code,county,full_address,geometry
N3337,VN,2014-09-08,https://www.deq.state.mi.us/aps/downloads/SRN/N3337/N3337_VN_20140908.pdf,N3337,"WILKIE BROTHERS CONVEYORS, INC.",48040,SAINT CLAIR,"1765 MICHIGAN AVENUE, MARYSVILLE, MI","[-82.4781525, 42.8985054]"
N7795,FCE,2015-08-20,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_FCE_20150820.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,FCE,2021-08-18,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_FCE_20210818.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,RVN,2020-10-22,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_RVN_20201022.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,SAR,2015-07-30,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_SAR_20150730.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,SAR,2020-07-30,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_SAR_20200730.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,SAR,2021-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_SAR_20210817.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
N7795,VN,2020-09-16,https://www.deq.state.mi.us/aps/downloads/SRN/N7795/N7795_VN_20200916.pdf,N7795,ZF AXLE DRIVES MARYSVILLE,48040,SAINT CLAIR,"2900 BUSHA HIGHWAY, MARYSVILLE, MI","[-82.4854285, 42.8743077]"
P0756,VN,2016-10-21,https://www.deq.state.mi.us/aps/downloads/SRN/P0756/P0756_VN_20161021.pdf,P0756,RC FILLMORE'S SANDBLASTING & PAINTING SPECIAL COAT,48040,SAINT CLAIR,"3390 RAVENSWOOD ROAD, PRT HURON TWP, MI","[-82.4661793, 42.9373934]"
P0756,VN,2016-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/P0756/P0756_VN_20161202.pdf,P0756,RC FILLMORE'S SANDBLASTING & PAINTING SPECIAL COAT,48040,SAINT CLAIR,"3390 RAVENSWOOD ROAD, PRT HURON TWP, MI","[-82.4661793, 42.9373934]"
P0696,FCE,2019-03-08,https://www.deq.state.mi.us/aps/downloads/SRN/P0696/P0696_FCE_20190308.pdf,P0696,CINTAS CORPORATION,48042,MACOMB,"51518 QUADRATE DRIVE, MACOMB, MI","[-82.9624217, 42.6759507]"
P0696,SAR,2019-03-08,https://www.deq.state.mi.us/aps/downloads/SRN/P0696/P0696_SAR_20190308.pdf,P0696,CINTAS CORPORATION,48042,MACOMB,"51518 QUADRATE DRIVE, MACOMB, MI","[-82.9624217, 42.6759507]"
B6638,SAR,2018-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/B6638/B6638_SAR_20180206.pdf,B6638,CONSUMERS ENERGY ODORIZING STATION/MACOMB VALVE SI,48042,MACOMB,"55800 HAYES ROAD, MACOMB, MI","[-82.975545, 42.70659939999999]"
P0457,SAR,2015-06-16,https://www.deq.state.mi.us/aps/downloads/SRN/P0457/P0457_SAR_20150616.pdf,P0457,HICKS PLASTICS COMPANY LLC,48042,MACOMB,"51308 INDUSTRIAL DRIVE, MACOMB, MI","[-82.9688898, 42.674447]"
U50110113,SAR,2015-06-23,https://www.deq.state.mi.us/aps/downloads/SRN/U50110113/U50110113_SAR_20150623.pdf,U50110113,INTERNATIONAL FINISHING TECHNOLOGIES,48042,MACOMB,"51187 INDUSTRIAL DRIVE, MACOMB, MI","[-82.97040179999999, 42.6731709]"
EN5000016,DCVN,2019-06-14,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000016/EN5000016_DCVN_20190614.pdf,EN5000016,"MILLENNIUM CLEANERS, LLC",48042,MACOMB,"51050 HAYES ROAD, MACOMB, MI","[-82.9740171, 42.6718644]"
N5656,ACO,2014-09-09,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_ACO_20140909.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,ACO,2015-10-13,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_ACO_20151013.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,FCE,2016-02-26,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_FCE_20160226.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,FCE,2017-05-04,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_FCE_20170504.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,FCE,2020-09-22,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_FCE_20200922.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,RVN,2014-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_RVN_20140206.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,SAR,2016-01-06,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_SAR_20160106.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,SAR,2017-03-30,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_SAR_20170330.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,SAR,2020-08-20,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_SAR_20200820.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,TEST,2016-01-19,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_TEST_20160119.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,TEST,2021-02-26,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_TEST_20210226.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,VN,2014-01-23,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_VN_20140123.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,VN,2015-01-06,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_VN_20150106.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
N5656,VN,2016-04-01,https://www.deq.state.mi.us/aps/downloads/SRN/N5656/N5656_VN_20160401.pdf,N5656,NYLOK LLC,48042,MACOMB,"15260 HALLMARK COURT, MACOMB, MI","[-82.9745174, 42.6742604]"
B6264,SAR,2018-07-06,https://www.deq.state.mi.us/aps/downloads/SRN/B6264/B6264_SAR_20180706.pdf,B6264,ACE CONCRETE PRODUCTS CO,48043,MACOMB,"25235 JOY RD, MOUNT CLEMENS, MI","[-83.28739209999999, 42.3562988]"
A3569,FCE,2015-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_FCE_20150930.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,FCE,2017-03-31,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_FCE_20170331.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,FCE,2019-08-05,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_FCE_20190805.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,FCE,2021-09-24,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_FCE_20210924.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,RVN,2016-08-30,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_RVN_20160830.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,RVN,2021-11-09,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_RVN_20211109.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,SAR,2015-07-24,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_SAR_20150724.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,SAR,2017-03-22,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_SAR_20170322.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,SAR,2019-03-06,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_SAR_20190306.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,SAR,2021-02-09,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_SAR_20210209.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,TEST,2017-11-20,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_TEST_20171120.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,VN,2016-08-11,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_VN_20160811.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
A3569,VN,2021-10-19,https://www.deq.state.mi.us/aps/downloads/SRN/A3569/A3569_VN_20211019.pdf,A3569,"AXALTA COATING SYSTEMS U.S.A., LLC",48043,MACOMB,"400 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.88710999999999, 42.6125446]"
M3579,SAR,2015-08-24,https://www.deq.state.mi.us/aps/downloads/SRN/M3579/M3579_SAR_20150824.pdf,M3579,BETTER BILT CABINETS,48043,MACOMB,"99 CASS AVE, MOUNT CLEMENS, MI","[-82.88059179999999, 42.5967944]"
N0096,SAR,2013-10-23,https://www.deq.state.mi.us/aps/downloads/SRN/N0096/N0096_SAR_20131023.pdf,N0096,CLAW LOGISTICS,48043,MACOMB,"35135 GROESBECK HWY, MOUNT CLEMENS, MI","[-82.9244403, 42.5554351]"
N6509,SAR,2016-08-24,https://www.deq.state.mi.us/aps/downloads/SRN/N6509/N6509_SAR_20160824.pdf,N6509,HYDRA LOCK CORP,48043,MACOMB,"25000 JOY BLVD, MOUNT CLEMENS, MI","[-82.85775230000002, 42.6088119]"
N6509,SAR,2018-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/N6509/N6509_SAR_20180606.pdf,N6509,HYDRA LOCK CORP,48043,MACOMB,"25000 JOY BLVD, MOUNT CLEMENS, MI","[-82.85775230000002, 42.6088119]"
M4257,SAR,2014-08-08,https://www.deq.state.mi.us/aps/downloads/SRN/M4257/M4257_SAR_20140808.pdf,M4257,MCLAREN MACOMB,48043,MACOMB,"1000 HARRINGTON BLVD, MOUNT CLEMENS, MI","[-82.89720129999999, 42.5872771]"
F2181,SAR,2016-09-09,https://www.deq.state.mi.us/aps/downloads/SRN/F2181/F2181_SAR_20160909.pdf,F2181,"SUPERIOR MATERIALS, LLC",48043,MACOMB,"40 FLORAL AVE, MOUNT CLEMENS, MI","[-82.89404789999999, 42.5961839]"
B6280,SAR,2018-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/B6280/B6280_SAR_20180717.pdf,B6280,VAN HORN BROS - MT CLEMENS PLANT,48043,MACOMB,"48655 GRATIOT, MOUNT CLEMENS, MI","[-82.8478023, 42.65714639999999]"
EN5000154,DCVN,2016-07-05,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000154/EN5000154_DCVN_20160705.pdf,EN5000154,ELITE CLEANERS,48044,MACOMB,"50834 ROMEO PLANK ROAD, MACOMB, MI","[-82.9395052, 42.6705645]"
EN5000154,DCVN,2016-10-26,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000154/EN5000154_DCVN_20161026.pdf,EN5000154,ELITE CLEANERS,48044,MACOMB,"50834 ROMEO PLANK ROAD, MACOMB, MI","[-82.9395052, 42.6705645]"
EN5000154,DCVN,2020-10-28,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000154/EN5000154_DCVN_20201028.pdf,EN5000154,ELITE CLEANERS,48044,MACOMB,"50834 ROMEO PLANK ROAD, MACOMB, MI","[-82.9395052, 42.6705645]"
M3297,SAR,2017-02-28,https://www.deq.state.mi.us/aps/downloads/SRN/M3297/M3297_SAR_20170228.pdf,M3297,CHIPPEWA VALLEY SCHOOLS-HIGH SCHOOL EAST,48044,MACOMB,"42755 ROMEO PLANK, MOUNT CLEMENS, MI","[-82.9326411, 42.6111338]"
N0709,SAR,2015-08-24,https://www.deq.state.mi.us/aps/downloads/SRN/N0709/N0709_SAR_20150824.pdf,N0709,CITY OF MT CLEMENS,48044,MACOMB,"CITY OF MT CLEMENS, MOUNT CLEMENS, MI","[-82.8779754, 42.5972563]"
N6908,RVN,2018-11-02,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_RVN_20181102.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,RVN,2019-10-14,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_RVN_20191014.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,SAR,2017-05-10,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_SAR_20170510.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,SAR,2018-08-16,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_SAR_20180816.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,SAR,2019-08-23,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_SAR_20190823.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,SAR,2021-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_SAR_20210817.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,VN,2017-07-18,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_VN_20170718.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,VN,2018-10-19,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_VN_20181019.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6908,VN,2019-09-27,https://www.deq.state.mi.us/aps/downloads/SRN/N6908/N6908_VN_20190927.pdf,N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]"
N6938,RVN,2019-03-12,https://www.deq.state.mi.us/aps/downloads/SRN/N6938/N6938_RVN_20190312.pdf,N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]"
N6938,SAR,2015-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/N6938/N6938_SAR_20150825.pdf,N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]"
N6938,SAR,2020-11-12,https://www.deq.state.mi.us/aps/downloads/SRN/N6938/N6938_SAR_20201112.pdf,N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]"
N6938,VN,2018-05-04,https://www.deq.state.mi.us/aps/downloads/SRN/N6938/N6938_VN_20180504.pdf,N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]"
N6938,VN,2019-01-10,https://www.deq.state.mi.us/aps/downloads/SRN/N6938/N6938_VN_20190110.pdf,N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]"
B6220,FCE,2018-01-23,https://www.deq.state.mi.us/aps/downloads/SRN/B6220/B6220_FCE_20180123.pdf,B6220,SELFRIDGE PLATING INC,48045,MACOMB,"42081 IRWIN RD, HARRISON TWP, MI","[-82.8523864, 42.6037025]"
B6220,FCE,2019-07-15,https://www.deq.state.mi.us/aps/downloads/SRN/B6220/B6220_FCE_20190715.pdf,B6220,SELFRIDGE PLATING INC,48045,MACOMB,"42081 IRWIN RD, HARRISON TWP, MI","[-82.8523864, 42.6037025]"
B6220,SAR,2017-12-12,https://www.deq.state.mi.us/aps/downloads/SRN/B6220/B6220_SAR_20171212.pdf,B6220,SELFRIDGE PLATING INC,48045,MACOMB,"42081 IRWIN RD, HARRISON TWP, MI","[-82.8523864, 42.6037025]"
B6220,SAR,2019-07-09,https://www.deq.state.mi.us/aps/downloads/SRN/B6220/B6220_SAR_20190709.pdf,B6220,SELFRIDGE PLATING INC,48045,MACOMB,"42081 IRWIN RD, HARRISON TWP, MI","[-82.8523864, 42.6037025]"
N1202,SAR,2015-01-09,https://www.deq.state.mi.us/aps/downloads/SRN/N1202/N1202_SAR_20150109.pdf,N1202,TEMP-RITE STEEL TREATING INC,48045,MACOMB,"42386 EXECUTIVE DR, HARRISON TWP, MI","[-82.8544288, 42.6061296]"
B6143,SAR,2014-07-29,https://www.deq.state.mi.us/aps/downloads/SRN/B6143/B6143_SAR_20140729.pdf,B6143,FERRO INDUSTRIES INC,48045,MACOMB,"35200 UNION LAKE RD, MOUNT CLEMENS, MI","[-82.8637258, 42.5554757]"
N3127,VN,2014-04-07,https://www.deq.state.mi.us/aps/downloads/SRN/N3127/N3127_VN_20140407.pdf,N3127,G W SNIDER INC,48045,MACOMB,"32685 S RIVER DR, MOUNT CLEMENS, MI","[-82.78218129999999, 42.5940349]"
F3254,FCE,2014-09-26,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_FCE_20140926.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,FCE,2016-08-04,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_FCE_20160804.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,SAR,2014-07-11,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_SAR_20140711.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,SAR,2016-07-05,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_SAR_20160705.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,SAR,2017-06-12,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_SAR_20170612.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,SAR,2021-08-06,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_SAR_20210806.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,VN,2021-11-29,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_VN_20211129.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
F3254,RVN,2021-12-20,https://www.deq.state.mi.us/aps/downloads/SRN/F3254/F3254_RVN_20211220.pdf,F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]"
A3352,FCE,2020-09-24,https://www.deq.state.mi.us/aps/downloads/SRN/A3352/A3352_FCE_20200924.pdf,A3352,"CADILLAC ASPHALT, LLC, MT. CLEMENS",48043,MACOMB,"67 MARY, MOUNT CLEMENS, MI","[-82.8926814, 42.6010305]"
A3352,SAR,2014-08-04,https://www.deq.state.mi.us/aps/downloads/SRN/A3352/A3352_SAR_20140804.pdf,A3352,"CADILLAC ASPHALT, LLC, MT. CLEMENS",48043,MACOMB,"67 MARY, MOUNT CLEMENS, MI","[-82.8926814, 42.6010305]"
A3352,SAR,2020-07-09,https://www.deq.state.mi.us/aps/downloads/SRN/A3352/A3352_SAR_20200709.pdf,A3352,"CADILLAC ASPHALT, LLC, MT. CLEMENS",48043,MACOMB,"67 MARY, MOUNT CLEMENS, MI","[-82.8926814, 42.6010305]"
P0303,SAR,2015-06-19,https://www.deq.state.mi.us/aps/downloads/SRN/P0303/P0303_SAR_20150619.pdf,P0303,FOREVER FAITHFUL PET CREMATION SERVICE,48047,MACOMB,"28165 KEHRIG, CHESTERFIELD, MI","[-82.8280614, 42.6316625]"
P0885,SAR,2017-10-17,https://www.deq.state.mi.us/aps/downloads/SRN/P0885/P0885_SAR_20171017.pdf,P0885,"WPI - WELDERS & PRESSES, INC.",48047,MACOMB,"27295 LUCKINO DRIVE, CHESTERFIELD, MI","[-82.8342737, 42.6439556]"
P0885,SAR,2019-03-20,https://www.deq.state.mi.us/aps/downloads/SRN/P0885/P0885_SAR_20190320.pdf,P0885,"WPI - WELDERS & PRESSES, INC.",48047,MACOMB,"27295 LUCKINO DRIVE, CHESTERFIELD, MI","[-82.8342737, 42.6439556]"
P0885,SAR,2020-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/P0885/P0885_SAR_20200825.pdf,P0885,"WPI - WELDERS & PRESSES, INC.",48047,MACOMB,"27295 LUCKINO DRIVE, CHESTERFIELD, MI","[-82.8342737, 42.6439556]"
P0885,VN,2018-01-24,https://www.deq.state.mi.us/aps/downloads/SRN/P0885/P0885_VN_20180124.pdf,P0885,"WPI - WELDERS & PRESSES, INC.",48047,MACOMB,"27295 LUCKINO DRIVE, CHESTERFIELD, MI","[-82.8342737, 42.6439556]"
EN5000051,DCVN,2017-06-01,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000051/EN5000051_DCVN_20170601.pdf,EN5000051,PRO CLEAN,48047,MACOMB,"49750 GOULETTE POINTE DRIVE, MACOMB, MI","[-82.7601864, 42.6598272]"
N0108,SAR,2014-06-04,https://www.deq.state.mi.us/aps/downloads/SRN/N0108/N0108_SAR_20140604.pdf,N0108,CALIBER METALS,48047,MACOMB,"36870 GREEN ST, NEW BALTIMORE, MI","[-82.731511, 42.68401619999999]"
B6425,SAR,2013-11-19,https://www.deq.state.mi.us/aps/downloads/SRN/B6425/B6425_SAR_20131119.pdf,B6425,INTERNATIONAL CASTING CORP,48047,MACOMB,"37087 GREEN ST, NEW BALTIMORE, MI","[-82.7297408, 42.6867163]"
B6425,SAR,2016-07-01,https://www.deq.state.mi.us/aps/downloads/SRN/B6425/B6425_SAR_20160701.pdf,B6425,INTERNATIONAL CASTING CORP,48047,MACOMB,"37087 GREEN ST, NEW BALTIMORE, MI","[-82.7297408, 42.6867163]"
B6425,SAR,2020-08-13,https://www.deq.state.mi.us/aps/downloads/SRN/B6425/B6425_SAR_20200813.pdf,B6425,INTERNATIONAL CASTING CORP,48047,MACOMB,"37087 GREEN ST, NEW BALTIMORE, MI","[-82.7297408, 42.6867163]"
B6425,SAR,2021-07-01,https://www.deq.state.mi.us/aps/downloads/SRN/B6425/B6425_SAR_20210701.pdf,B6425,INTERNATIONAL CASTING CORP,48047,MACOMB,"37087 GREEN ST, NEW BALTIMORE, MI","[-82.7297408, 42.6867163]"
N5984,FCE,2014-08-06,https://www.deq.state.mi.us/aps/downloads/SRN/N5984/N5984_FCE_20140806.pdf,N5984,"PINE TREE ACRES, INC.",48048,MACOMB,"36600  29 MILE RD., LENOX, MI","[-82.7461175, 42.7642545]"
N5984,FCE,2015-08-07,https://www.deq.state.mi.us/aps/downloads/SRN/N5984/N5984_FCE_20150807.pdf,N5984,"PINE TREE ACRES, INC.",48048,MACOMB,"36600  29 MILE RD., LENOX, MI","[-82.7461175, 42.7642545]"
N5984,FCE,2016-04-12,https://www.deq.state.mi.us/aps/downloads/SRN/N5984/N5984_FCE_20160412.pdf,N5984,"PINE TREE ACRES, INC.",48048,MACOMB,"36600  29 MILE RD., LENOX, MI","[-82.7461175, 42.7642545]"
